DateTime,600026,600033,600072,600176,600211,600298,600406,600486,600497,600500,600501,600602,600610,600839,600889,600984,600217,600917,600959
20140326,4.19,2.09,7.21,7.68,22.79,15.87,15.96,34.49,8.97,7.07,9.7,6.79,25.2,3.55,5.57,5.74,,,
20140327,4.18,2.09,7.15,7.62,22.21,15.57,15.53,34.12,8.99,7.07,9.59,7.17,25.2,3.46,5.45,5.62,,,
20140328,4.14,2.09,6.79,7.53,21.82,15.5,14.61,34.17,8.88,6.99,9.1,7.43,25.2,3.39,5.41,5.43,,,
20140331,3.98,2.08,6.79,7.7,21.89,15.74,14.12,34.49,8.92,6.74,9.16,6.69,25.2,3.43,5.38,5.5,,,
20140401,4.07,2.1,6.45,7.69,22.06,15.93,14.29,35.84,8.97,6.99,9.39,6.71,25.2,3.42,5.44,5.59,,,
20140402,4.05,2.1,6.15,7.7,21.77,15.93,14.13,35.53,8.97,6.98,9.49,6.56,25.2,3.37,5.48,5.6,,,
20140403,4.0,2.1,6.3,7.81,22.33,15.96,14.24,35.52,8.91,6.93,9.51,6.62,25.2,3.6,5.61,5.65,,,
20140404,4.1,2.11,6.41,7.98,23.09,16.02,14.36,36.37,8.91,7.03,9.85,6.9,25.2,3.57,5.58,5.63,,,
20140408,4.19,2.12,6.73,7.99,23.84,16.01,14.8,37.03,9.07,7.1,9.84,6.97,25.2,3.67,5.67,5.62,,,
20140409,4.2,2.15,6.93,8.0,23.8,16.13,14.8,37.08,9.11,7.15,9.77,7.42,25.2,3.64,5.71,5.66,,,
20140410,4.3,2.18,6.94,7.97,23.38,16.18,15.0,36.17,9.18,7.19,9.71,7.51,25.2,3.65,5.6,5.67,,,
20140411,4.26,2.21,6.92,7.88,22.92,16.03,14.78,37.14,9.37,7.16,9.83,7.61,25.2,3.67,5.96,5.68,,,
20140414,4.27,2.18,6.96,7.9,23.09,16.17,15.33,36.81,9.3,6.95,9.76,7.65,25.2,3.75,5.95,5.9,,,
20140415,4.19,2.16,6.94,7.91,23.99,16.05,14.91,34.87,9.13,7.01,9.59,7.33,25.2,3.73,5.89,5.82,,,
20140416,4.19,2.17,6.71,7.96,23.3,16.04,14.93,34.69,9.14,7.11,9.62,7.41,25.2,3.69,5.89,5.92,,,
20140417,4.22,2.16,6.59,8.09,23.09,15.92,14.85,34.8,9.11,7.12,9.44,7.53,25.2,3.68,5.8,5.89,,,
20140418,4.22,2.17,6.59,8.19,22.9,15.73,15.22,35.02,9.04,7.22,9.53,7.76,25.2,3.68,5.69,5.81,,,
20140421,4.13,2.13,6.64,7.74,22.67,15.51,14.76,34.81,8.92,7.22,9.26,7.35,25.2,3.53,5.48,5.6,,,
20140422,4.12,2.14,6.66,7.75,22.98,15.34,14.38,33.92,8.89,7.32,9.27,7.29,25.2,3.34,5.55,5.61,,,
20140423,4.06,2.13,6.71,7.74,24.51,15.42,14.0,33.71,8.9,7.32,9.46,7.09,25.2,3.34,5.6,5.68,,,
20140424,4.01,2.13,6.61,7.61,26.42,15.29,14.14,22.12,8.81,7.41,9.27,7.09,25.2,3.25,5.43,5.59,,,
20140425,4.0,2.12,6.28,7.4,25.06,14.57,13.96,21.08,8.7,7.34,8.96,6.65,25.2,3.12,5.42,5.49,,,
20140428,3.96,2.1,5.98,7.3,24.17,14.08,13.7,19.56,8.29,7.07,8.67,6.35,25.2,3.13,5.17,5.29,,,
20140429,4.0,2.12,6.1,7.43,22.17,14.39,14.18,20.21,8.34,6.84,8.85,6.62,25.2,3.22,5.15,5.34,,,
20140430,4.06,2.13,6.06,7.4,21.93,14.39,14.02,19.65,8.24,6.81,8.92,6.86,25.2,3.21,5.24,5.38,5.32,,
20140505,4.05,2.14,6.06,7.48,22.5,14.47,13.68,20.25,8.31,6.83,8.99,6.95,25.2,3.18,5.3,5.41,5.23,,
20140506,4.03,2.14,6.14,7.57,22.87,14.78,13.68,20.56,8.33,6.79,8.95,6.95,25.2,3.18,5.37,5.48,5.17,,
20140507,3.94,2.12,6.04,7.52,22.47,14.59,13.07,19.99,8.42,6.59,8.89,7.2,25.2,3.1,5.14,5.37,5.06,,
20140508,3.99,2.15,6.11,7.54,22.4,14.49,12.93,20.02,8.4,6.48,9.16,7.22,25.2,3.13,5.65,5.4,5.11,,
20140509,3.99,2.12,6.26,7.37,21.75,14.6,12.96,19.46,8.68,6.41,9.17,7.07,25.2,3.09,5.65,5.47,4.86,,
20140512,4.14,2.18,6.33,7.52,21.57,14.88,13.35,19.9,9.42,6.61,9.42,7.16,25.2,3.19,5.65,5.51,4.99,,
20140513,4.08,2.18,6.27,7.5,21.39,14.95,13.27,19.91,8.99,6.6,9.3,7.03,25.2,3.19,5.65,5.49,5.0,,
20140514,4.21,2.17,6.24,7.48,21.66,14.9,13.33,19.94,8.91,6.64,9.23,6.83,25.2,3.19,5.65,5.58,4.86,,
20140515,4.14,2.17,6.14,7.24,21.21,14.46,13.27,19.71,8.66,6.45,9.18,6.68,25.2,3.09,5.65,5.44,4.61,,
20140516,4.12,2.2,6.05,7.29,20.6,14.56,13.27,19.74,8.84,6.52,9.07,6.8,25.2,3.09,5.65,5.52,4.46,,
20140519,4.05,2.18,6.02,7.3,20.31,14.47,12.9,19.79,8.74,6.63,9.06,6.77,25.2,3.02,5.65,5.68,4.49,,
20140520,4.08,2.18,6.07,7.33,20.52,14.57,12.8,19.75,8.64,6.61,9.06,6.6,25.2,3.03,5.65,5.76,4.44,,
20140521,4.08,2.17,6.07,7.51,20.89,14.7,12.9,19.68,8.65,6.62,9.15,6.44,25.2,3.07,5.65,5.82,4.47,,
20140522,4.08,2.17,6.07,7.29,20.9,14.62,12.85,19.59,8.51,6.55,9.13,6.45,25.2,3.02,5.65,5.72,4.41,,
20140523,4.13,2.17,6.09,7.29,20.9,14.51,13.0,19.72,8.57,6.59,9.18,6.48,25.2,3.08,5.65,5.88,4.37,,
20140526,4.16,2.19,6.32,7.31,21.34,14.48,13.39,20.13,8.65,6.6,9.21,6.56,25.2,3.08,5.65,6.03,4.42,,
20140527,4.12,2.21,6.24,7.24,21.69,14.71,13.36,19.92,8.55,6.56,9.09,6.4,25.2,3.05,5.65,6.02,4.45,,
20140528,4.13,2.22,6.21,7.26,23.23,14.73,13.57,20.03,8.63,6.6,9.19,6.46,25.2,3.18,5.65,6.17,4.51,,
20140529,4.06,2.21,6.16,7.22,23.39,14.42,13.29,19.53,8.51,6.65,9.07,6.66,25.2,3.07,5.65,5.9,4.48,,
20140530,4.01,2.21,6.17,7.2,24.39,14.36,13.16,19.34,8.58,6.58,9.07,6.69,25.2,3.16,5.65,6.11,4.48,,
20140603,4.0,2.2,6.26,7.15,24.4,14.17,12.98,19.21,8.59,6.53,9.15,6.56,25.2,3.15,5.65,6.18,4.38,,
20140604,3.98,2.18,6.36,7.07,24.25,14.16,12.83,18.78,8.38,6.44,8.98,6.34,25.2,3.12,5.43,6.18,4.28,,
20140605,4.0,2.19,6.67,7.09,23.73,14.27,13.09,18.95,8.38,6.51,9.05,6.41,25.2,3.15,5.37,6.34,4.35,,
20140606,4.0,2.17,6.7,7.06,23.65,14.3,12.96,18.66,8.29,6.45,9.01,6.36,25.2,3.1,5.33,6.23,4.68,,
20140609,4.04,2.18,6.78,7.14,23.99,14.16,13.04,18.49,8.28,6.44,8.94,6.09,25.2,3.06,5.43,6.53,5.15,,
20140610,4.1,2.19,6.98,7.25,24.58,14.31,13.19,18.86,8.39,6.47,9.04,6.14,25.2,3.13,5.82,6.46,5.3,,
20140611,4.08,2.2,6.97,7.29,24.4,14.49,13.4,18.91,8.55,6.49,9.09,6.26,25.2,3.16,5.85,6.08,5.18,,
20140612,4.11,2.19,6.99,7.29,24.43,14.39,13.25,19.6,8.61,6.58,9.15,6.08,25.2,3.15,5.86,6.0,5.11,,
20140613,4.09,2.22,7.13,7.3,24.45,14.57,13.42,19.57,8.6,6.63,9.22,6.15,25.2,3.18,5.85,6.07,5.21,,
20140616,4.09,2.24,7.49,7.37,24.3,14.57,13.52,19.67,8.57,6.5,9.3,6.15,25.2,3.15,6.31,6.05,5.22,,
20140617,4.05,2.24,7.5,7.28,23.78,14.38,13.32,19.65,8.43,6.46,9.13,6.08,25.2,3.11,6.94,5.94,5.39,,
20140618,4.0,2.26,7.33,7.22,22.69,14.29,13.33,18.91,8.7,6.38,9.08,5.84,25.2,3.09,6.82,5.9,5.93,,
20140619,3.96,2.23,7.08,7.12,22.79,14.0,12.71,18.04,8.47,6.18,8.71,5.67,25.2,3.07,6.82,5.79,5.79,,
20140620,3.97,2.11,7.43,7.22,23.13,14.09,12.93,18.03,8.85,6.49,8.81,5.71,25.2,3.08,7.23,5.81,6.37,,
20140623,4.02,2.15,7.76,7.29,24.03,14.3,13.0,18.23,9.7,6.39,8.85,5.86,25.2,3.06,7.01,5.77,6.45,,
20140624,4.0,2.15,7.81,7.34,25.17,14.33,13.05,19.54,9.53,6.43,9.18,5.89,26.46,3.09,7.17,5.82,6.41,,
20140625,4.0,2.16,7.86,7.28,24.45,14.39,13.01,19.43,9.3,6.39,9.07,5.77,27.17,3.08,6.68,5.71,6.38,,
20140626,4.02,2.16,8.25,7.4,25.02,14.51,13.16,19.57,9.28,6.37,9.1,5.85,25.97,3.09,6.5,5.85,6.39,,
20140627,4.03,2.19,8.26,7.57,25.81,14.47,13.24,20.34,9.2,6.4,9.27,5.87,25.97,3.09,6.51,5.91,6.43,,
20140630,4.04,2.19,8.67,7.76,25.75,14.58,13.33,20.41,9.21,6.44,10.2,5.95,25.97,3.08,6.42,5.94,6.17,,
20140701,4.06,2.16,8.82,8.05,25.12,15.38,13.33,20.21,9.6,6.5,10.67,6.1,25.97,3.09,6.52,6.0,6.27,,
20140702,4.12,2.18,9.26,8.07,25.14,15.25,13.32,20.14,9.45,6.47,11.15,6.06,25.97,3.22,6.57,6.0,6.17,,
20140703,4.33,2.19,8.98,8.03,25.79,15.31,14.07,20.52,9.8,6.47,10.74,6.24,25.97,3.2,6.61,5.99,6.31,,
20140704,4.23,2.17,8.61,8.09,25.26,15.17,14.2,20.69,9.69,6.5,10.66,6.34,25.97,3.17,6.53,6.05,6.23,,
20140707,4.17,2.15,8.5,8.06,25.1,15.56,14.36,20.71,9.45,6.48,10.9,6.26,25.97,3.14,6.5,6.08,6.36,,
20140708,4.18,2.17,8.72,7.94,24.91,15.57,14.24,20.69,9.7,6.5,10.86,6.15,25.97,3.16,6.43,6.08,6.37,,
20140709,4.23,2.13,9.0,8.21,24.94,15.19,13.84,20.02,9.46,6.33,11.95,5.92,25.97,3.09,6.63,6.01,6.16,,
20140710,4.23,2.15,8.85,8.3,25.17,15.25,14.49,20.08,9.4,6.36,13.15,5.89,25.97,3.1,6.68,6.01,6.2,,
20140711,4.35,2.16,9.29,8.51,25.06,15.47,14.62,20.22,9.45,6.45,13.51,6.09,25.97,3.09,6.3,6.1,6.22,,
20140714,4.35,2.17,9.36,8.8,25.45,15.54,14.95,21.15,9.8,6.51,13.29,6.13,25.97,3.11,6.1,6.39,6.34,,
20140715,4.38,2.18,8.89,8.72,25.04,15.59,14.71,21.49,9.75,6.66,13.34,6.1,25.97,3.08,6.15,6.56,6.18,,
20140716,4.54,2.21,8.57,8.53,24.3,15.49,14.54,21.14,9.83,6.69,12.15,6.13,25.97,3.12,6.06,6.57,6.15,,
20140717,4.51,2.18,8.71,8.53,24.54,15.67,14.4,21.06,9.76,6.6,11.95,6.16,25.97,3.11,6.09,6.58,6.42,,
20140718,4.42,2.25,8.63,8.98,24.76,15.98,14.26,21.07,9.68,6.64,11.92,6.22,25.97,3.13,6.1,6.58,6.27,,
20140721,4.39,2.23,8.3,9.08,23.97,16.01,14.49,21.0,9.35,6.57,12.61,6.29,25.97,3.12,6.11,6.52,6.28,,
20140722,4.48,2.29,8.45,9.03,24.22,16.24,14.87,20.86,9.76,6.59,12.25,6.37,25.97,3.12,6.12,6.76,6.26,,
20140723,4.43,2.41,8.29,8.9,24.32,15.92,14.66,20.38,9.92,6.64,12.05,6.34,25.97,3.09,6.2,6.73,6.57,,
20140724,4.51,2.37,8.28,9.14,24.07,16.12,14.71,20.29,10.08,6.74,11.51,6.36,25.97,3.11,6.3,6.61,6.47,,
20140725,4.54,2.34,8.54,9.19,23.92,16.58,14.61,20.76,10.68,6.76,11.59,6.37,25.97,3.15,6.19,6.71,6.83,,
20140728,4.6,2.36,8.84,8.96,25.57,17.12,14.73,21.17,10.99,6.89,12.2,6.34,25.97,3.11,6.21,6.62,6.87,,
20140729,4.6,2.37,8.85,8.96,26.35,17.18,15.3,21.27,10.88,6.9,12.58,6.32,25.97,3.17,6.35,6.59,6.8,,
20140730,4.53,2.46,9.17,8.84,25.94,16.92,15.29,20.98,10.61,6.84,12.98,6.33,25.97,3.27,6.3,6.57,6.66,,
20140731,4.57,2.44,9.24,8.82,26.17,17.1,15.4,21.16,10.79,6.89,12.89,6.5,25.97,3.31,6.36,6.6,6.66,,
20140801,4.49,2.36,8.92,8.85,25.91,16.76,15.01,21.1,10.49,6.83,12.31,6.32,25.97,3.27,6.25,6.7,6.45,,
20140804,4.58,2.39,9.12,8.97,26.75,16.73,15.1,22.09,10.84,7.11,12.5,6.36,25.97,3.34,6.29,6.77,6.5,,
20140805,4.64,2.36,9.09,9.2,26.5,16.89,14.7,22.25,10.91,7.19,12.7,6.33,25.97,3.39,6.36,6.79,6.53,,
20140806,4.71,2.36,9.31,9.2,26.59,16.85,14.65,22.33,10.93,7.21,12.93,6.39,25.97,3.38,6.34,6.79,6.5,,
20140807,4.69,2.32,9.48,9.04,26.85,16.52,14.43,21.85,10.62,7.3,13.05,6.33,25.97,3.33,6.2,6.71,6.52,,
20140808,4.69,2.34,9.67,8.97,26.9,16.59,14.47,22.61,10.57,7.36,13.04,6.44,25.97,3.33,6.53,6.74,6.56,,
20140811,4.75,2.37,9.92,9.18,27.07,17.07,14.65,22.75,10.75,7.6,14.34,6.47,25.97,3.42,6.65,6.77,6.56,,
20140812,4.75,2.35,9.84,9.12,28.49,17.06,14.61,22.89,10.68,7.58,14.92,6.57,25.97,3.76,6.67,6.73,6.79,,
20140813,4.66,2.33,9.83,8.99,28.8,16.97,14.49,22.74,10.7,7.42,14.48,6.65,25.97,3.84,6.6,6.72,6.7,,
20140814,4.81,2.35,9.8,8.8,28.39,16.75,14.31,22.1,10.29,7.24,13.84,6.51,25.97,3.71,6.49,6.73,6.58,,
20140815,4.88,2.36,10.1,8.98,28.39,17.19,14.3,23.52,10.35,7.31,13.97,6.58,25.97,3.75,6.61,6.83,6.61,,
20140818,5.12,2.37,10.38,9.12,28.39,17.17,14.61,23.58,10.4,7.33,14.1,6.63,25.97,3.7,6.67,6.9,6.7,,
20140819,5.11,2.37,10.54,9.37,28.39,17.0,14.58,23.48,10.39,7.44,14.28,6.72,25.97,3.71,6.69,7.05,6.76,,
20140820,5.08,2.4,10.65,9.18,28.39,17.04,14.62,23.49,10.39,7.35,14.03,6.62,25.97,3.66,6.86,7.01,7.44,,
20140821,5.07,2.36,11.14,9.1,28.39,16.77,14.81,23.4,10.39,7.37,14.09,6.55,25.97,3.71,6.78,7.03,7.49,,
