600076,600093,600196,600198,600200,600252,600267,600288,600336,600373,600551,600699,600757,600831,600854,600870,600983,600485
1.0,0.6401948086215353,0.19813829491814475,0.3323805931611226,0.5955429702776661,-0.39759511032978295,-0.21479765748741603,0.2843510946523213,0.6057820287518749,0.5423464836750237,0.2818382332753475,0.7212359781852256,0.1059263764542023,0.5631794808267564,0.7098042147056053,0.47147099877054566,-0.19228970049974772,-0.20795665536675684
0.6401948086215353,1.0,0.37989355918420137,0.6939500745218102,0.7870105571768258,0.09984247938445907,0.3403192143222085,0.827143213472144,0.8847709720533217,0.6366039922598898,0.6194964941675675,0.7402465089307209,0.6386573032968126,0.8990682151366929,0.9065461704052304,0.16809770378918915,0.16999486339643682,0.31561046289237604
0.19813829491814475,0.37989355918420137,1.0,0.11148218911662261,0.03375906003694885,-0.10889674218956516,0.13522207625346727,0.22124654501821744,0.18152673566823843,0.3425917828065314,-0.1418677247318202,0.5290803686605917,0.05875331829924775,0.1642179649798345,0.320355872809886,-0.11944645843988586,-0.40413669810153713,-0.08525824480988262
0.3323805931611226,0.6939500745218102,0.11148218911662261,1.0,0.7096928262444598,0.6432677150124857,0.6890856011575024,0.8338302281859127,0.7672958452794458,0.5920195127063186,0.7417066577835081,0.5203111561819428,0.8951398478870667,0.8282233696124914,0.6740254858413026,-0.0012241460584655668,0.6552548333926584,0.6848085789711928
0.5955429702776661,0.7870105571768258,0.03375906003694885,0.7096928262444598,1.0,0.15565140611077188,0.22200573272349325,0.7132775439937759,0.7562148760510901,0.580917317551759,0.6200485223918989,0.608161437896773,0.5781998538716471,0.8146262095535004,0.723302291664515,0.04068083500533125,0.2859962550732792,0.2901218597219787
-0.39759511032978295,0.09984247938445907,-0.10889674218956516,0.6432677150124857,0.15565140611077188,1.0,0.8012397797380062,0.5096144149603016,0.21037376691674753,0.039807376986169145,0.40115245310017383,-0.1029819511114349,0.7152293973452696,0.30279418278316506,0.06161200878999212,-0.24972268602780856,0.7362097926716035,0.8724683962170564
-0.21479765748741603,0.3403192143222085,0.13522207625346727,0.6890856011575024,0.22200573272349325,0.8012397797380062,1.0,0.66872980321724,0.470344469122319,0.10377604358580557,0.5436384327646415,0.1980396448314463,0.8355518029830842,0.4741673472359986,0.28678896668134174,-0.0748658578678047,0.5885436901404,0.8398345938743026
0.2843510946523213,0.827143213472144,0.22124654501821744,0.8338302281859127,0.7132775439937759,0.5096144149603016,0.66872980321724,1.0,0.8221896374406222,0.5020870442039295,0.7018122381639236,0.5978974317104353,0.8577464189709816,0.8900593593688818,0.7584914503855342,0.017502470003318837,0.47990573277768145,0.6194095655290079
0.6057820287518749,0.8847709720533217,0.18152673566823843,0.7672958452794458,0.7562148760510901,0.21037376691674753,0.470344469122319,0.8221896374406222,1.0,0.6302797049460614,0.8141222536095132,0.6745166012223317,0.7424028293014898,0.9144499287702557,0.8995559217196021,0.30469635161580305,0.36551425814787364,0.36659940557653403
